N° tour;Code département;Code commune;Nom de la commune;N° de bureau de vote;Inscrits;Votants;Exprimés;N° de dépôt de la liste;Nom du candidat tête de liste;Prénom du candidat tête de liste;Code nuance de la liste;Nombre de voix
1;ZD;415;Saint-Paul;0017;721;449;419;3;HOARAU;Maxime;LDIV;4
1;ZD;415;Saint-Paul;0017;721;449;419;4;BELLO;Huguette;LDVG;187
1;ZD;415;Saint-Paul;0017;721;449;419;5;PELOPS;Dolores;LDVD;5
1;ZD;415;Saint-Paul;0017;721;449;419;7;YEE CHONG TCHI KAN;Ary;LCOM;7
1;ZD;415;Saint-Paul;0017;721;449;419;6;SINIMALE;Joseph;LUD;199
1;ZD;415;Saint-Paul;0017;721;449;419;2;IBRAHIM BEHRA;Moussa;LDVD;5
1;ZD;415;Saint-Paul;0018;814;534;522;7;YEE CHONG TCHI KAN;Ary;LCOM;1
1;ZD;415;Saint-Paul;0018;814;534;522;3;HOARAU;Maxime;LDIV;1
1;ZD;415;Saint-Paul;0018;814;534;522;8;LARTIN ÉP. GRAJA;Michelle;LDVD;8
1;ZD;415;Saint-Paul;0018;814;534;522;4;BELLO;Huguette;LDVG;207
1;ZD;415;Saint-Paul;0018;814;534;522;2;IBRAHIM BEHRA;Moussa;LDVD;10
1;ZD;415;Saint-Paul;0018;814;534;522;6;SINIMALE;Joseph;LUD;289
1;ZD;415;Saint-Paul;0018;814;534;522;5;PELOPS;Dolores;LDVD;6
1;ZD;415;Saint-Paul;0019;563;391;379;3;HOARAU;Maxime;LDIV;0
1;ZD;415;Saint-Paul;0019;563;391;379;7;YEE CHONG TCHI KAN;Ary;LCOM;3
1;ZD;415;Saint-Paul;0019;563;391;379;8;LARTIN ÉP. GRAJA;Michelle;LDVD;3
1;ZD;415;Saint-Paul;0019;563;391;379;5;PELOPS;Dolores;LDVD;5
1;ZD;415;Saint-Paul;0019;563;391;379;6;SINIMALE;Joseph;LUD;219
1;ZD;415;Saint-Paul;0019;563;391;379;2;IBRAHIM BEHRA;Moussa;LDVD;2
1;ZD;415;Saint-Paul;0019;563;391;379;4;BELLO;Huguette;LDVG;147
1;ZD;415;Saint-Paul;0020;656;461;454;2;IBRAHIM BEHRA;Moussa;LDVD;2
1;ZD;415;Saint-Paul;0020;656;461;454;5;PELOPS;Dolores;LDVD;10
1;ZD;415;Saint-Paul;0020;656;461;454;7;YEE CHONG TCHI KAN;Ary;LCOM;6
1;ZD;415;Saint-Paul;0020;656;461;454;4;BELLO;Huguette;LDVG;208
1;ZD;415;Saint-Paul;0020;656;461;454;3;HOARAU;Maxime;LDIV;1
1;ZD;415;Saint-Paul;0020;656;461;454;8;LARTIN ÉP. GRAJA;Michelle;LDVD;9
1;ZD;415;Saint-Paul;0020;656;461;454;6;SINIMALE;Joseph;LUD;218
1;ZD;415;Saint-Paul;0021;881;583;549;2;IBRAHIM BEHRA;Moussa;LDVD;5
1;ZD;415;Saint-Paul;0021;881;583;549;7;YEE CHONG TCHI KAN;Ary;LCOM;8
1;ZD;415;Saint-Paul;0021;881;583;549;6;SINIMALE;Joseph;LUD;269
1;ZD;415;Saint-Paul;0021;881;583;549;4;BELLO;Huguette;LDVG;251
1;ZD;415;Saint-Paul;0021;881;583;549;8;LARTIN ÉP. GRAJA;Michelle;LDVD;8
1;ZD;415;Saint-Paul;0021;881;583;549;5;PELOPS;Dolores;LDVD;6
1;ZD;415;Saint-Paul;0021;881;583;549;3;HOARAU;Maxime;LDIV;2
1;ZD;415;Saint-Paul;0022;925;561;530;8;LARTIN ÉP. GRAJA;Michelle;LDVD;10
1;ZD;415;Saint-Paul;0022;925;561;530;6;SINIMALE;Joseph;LUD;225
1;ZD;415;Saint-Paul;0022;925;561;530;4;BELLO;Huguette;LDVG;276
1;ZD;415;Saint-Paul;0022;925;561;530;5;PELOPS;Dolores;LDVD;2
1;ZD;415;Saint-Paul;0022;925;561;530;2;IBRAHIM BEHRA;Moussa;LDVD;5
1;ZD;415;Saint-Paul;0022;925;561;530;7;YEE CHONG TCHI KAN;Ary;LCOM;9
1;ZD;415;Saint-Paul;0022;925;561;530;3;HOARAU;Maxime;LDIV;3
1;ZD;415;Saint-Paul;0023;1043;598;559;8;LARTIN ÉP. GRAJA;Michelle;LDVD;8
1;ZD;415;Saint-Paul;0023;1043;598;559;7;YEE CHONG TCHI KAN;Ary;LCOM;6
1;ZD;415;Saint-Paul;0023;1043;598;559;2;IBRAHIM BEHRA;Moussa;LDVD;13
1;ZD;415;Saint-Paul;0023;1043;598;559;4;BELLO;Huguette;LDVG;313
1;ZD;415;Saint-Paul;0023;1043;598;559;6;SINIMALE;Joseph;LUD;212
1;ZD;415;Saint-Paul;0023;1043;598;559;5;PELOPS;Dolores;LDVD;6
1;ZD;415;Saint-Paul;0023;1043;598;559;3;HOARAU;Maxime;LDIV;1
1;ZD;415;Saint-Paul;0024;769;507;496;4;BELLO;Huguette;LDVG;233
1;ZD;415;Saint-Paul;0024;769;507;496;2;IBRAHIM BEHRA;Moussa;LDVD;3
1;ZD;415;Saint-Paul;0024;769;507;496;7;YEE CHONG TCHI KAN;Ary;LCOM;9
1;ZD;415;Saint-Paul;0024;769;507;496;3;HOARAU;Maxime;LDIV;3
1;ZD;415;Saint-Paul;0024;769;507;496;5;PELOPS;Dolores;LDVD;3
1;ZD;415;Saint-Paul;0024;769;507;496;8;LARTIN ÉP. GRAJA;Michelle;LDVD;8
1;ZD;415;Saint-Paul;0024;769;507;496;6;SINIMALE;Joseph;LUD;237
1;ZD;415;Saint-Paul;0025;569;380;356;4;BELLO;Huguette;LDVG;185
1;ZD;415;Saint-Paul;0025;569;380;356;3;HOARAU;Maxime;LDIV;1
1;ZD;415;Saint-Paul;0025;569;380;356;5;PELOPS;Dolores;LDVD;2
1;ZD;415;Saint-Paul;0025;569;380;356;7;YEE CHONG TCHI KAN;Ary;LCOM;9
1;ZD;415;Saint-Paul;0025;569;380;356;6;SINIMALE;Joseph;LUD;146
1;ZD;415;Saint-Paul;0025;569;380;356;2;IBRAHIM BEHRA;Moussa;LDVD;6
1;ZD;415;Saint-Paul;0025;569;380;356;8;LARTIN ÉP. GRAJA;Michelle;LDVD;7
1;ZD;415;Saint-Paul;0026;1035;591;564;4;BELLO;Huguette;LDVG;305
1;ZD;415;Saint-Paul;0026;1035;591;564;7;YEE CHONG TCHI KAN;Ary;LCOM;8
1;ZD;415;Saint-Paul;0026;1035;591;564;3;HOARAU;Maxime;LDIV;3
1;ZD;415;Saint-Paul;0026;1035;591;564;5;PELOPS;Dolores;LDVD;5
1;ZD;415;Saint-Paul;0026;1035;591;564;2;IBRAHIM BEHRA;Moussa;LDVD;4
1;ZD;415;Saint-Paul;0026;1035;591;564;8;LARTIN ÉP. GRAJA;Michelle;LDVD;7
1;ZD;415;Saint-Paul;0026;1035;591;564;6;SINIMALE;Joseph;LUD;232
1;ZD;415;Saint-Paul;0027;538;389;379;6;SINIMALE;Joseph;LUD;277
1;ZD;415;Saint-Paul;0027;538;389;379;7;YEE CHONG TCHI KAN;Ary;LCOM;8
1;ZD;415;Saint-Paul;0027;538;389;379;8;LARTIN ÉP. GRAJA;Michelle;LDVD;2
1;ZD;415;Saint-Paul;0027;538;389;379;4;BELLO;Huguette;LDVG;87
1;ZD;415;Saint-Paul;0027;538;389;379;3;HOARAU;Maxime;LDIV;1
1;ZD;415;Saint-Paul;0027;538;389;379;2;IBRAHIM BEHRA;Moussa;LDVD;1
1;ZD;415;Saint-Paul;0027;538;389;379;5;PELOPS;Dolores;LDVD;3
1;ZD;415;Saint-Paul;0028;564;381;363;3;HOARAU;Maxime;LDIV;2
1;ZD;415;Saint-Paul;0028;564;381;363;6;SINIMALE;Joseph;LUD;224
1;ZD;415;Saint-Paul;0028;564;381;363;2;IBRAHIM BEHRA;Moussa;LDVD;1
1;ZD;415;Saint-Paul;0028;564;381;363;8;LARTIN ÉP. GRAJA;Michelle;LDVD;2
1;ZD;415;Saint-Paul;0028;564;381;363;7;YEE CHONG TCHI KAN;Ary;LCOM;22
1;ZD;415;Saint-Paul;0028;564;381;363;5;PELOPS;Dolores;LDVD;3
1;ZD;415;Saint-Paul;0028;564;381;363;4;BELLO;Huguette;LDVG;109
1;ZD;415;Saint-Paul;0029;834;539;524;3;HOARAU;Maxime;LDIV;0
1;ZD;415;Saint-Paul;0029;834;539;524;7;YEE CHONG TCHI KAN;Ary;LCOM;2
1;ZD;415;Saint-Paul;0029;834;539;524;5;PELOPS;Dolores;LDVD;5
1;ZD;415;Saint-Paul;0029;834;539;524;4;BELLO;Huguette;LDVG;182
1;ZD;415;Saint-Paul;0029;834;539;524;8;LARTIN ÉP. GRAJA;Michelle;LDVD;6
1;ZD;415;Saint-Paul;0029;834;539;524;2;IBRAHIM BEHRA;Moussa;LDVD;5
1;ZD;415;Saint-Paul;0029;834;539;524;6;SINIMALE;Joseph;LUD;324
1;ZD;415;Saint-Paul;0030;730;457;439;6;SINIMALE;Joseph;LUD;215
1;ZD;415;Saint-Paul;0030;730;457;439;7;YEE CHONG TCHI KAN;Ary;LCOM;4
1;ZD;415;Saint-Paul;0030;730;457;439;5;PELOPS;Dolores;LDVD;5
1;ZD;415;Saint-Paul;0030;730;457;439;8;LARTIN ÉP. GRAJA;Michelle;LDVD;7
1;ZD;415;Saint-Paul;0030;730;457;439;4;BELLO;Huguette;LDVG;200
1;ZD;415;Saint-Paul;0030;730;457;439;3;HOARAU;Maxime;LDIV;2
1;ZD;415;Saint-Paul;0030;730;457;439;2;IBRAHIM BEHRA;Moussa;LDVD;6
1;ZD;415;Saint-Paul;0031;805;506;483;5;PELOPS;Dolores;LDVD;5
1;ZD;415;Saint-Paul;0031;805;506;483;8;LARTIN ÉP. GRAJA;Michelle;LDVD;2
1;ZD;415;Saint-Paul;0031;805;506;483;2;IBRAHIM BEHRA;Moussa;LDVD;3
1;ZD;415;Saint-Paul;0031;805;506;483;7;YEE CHONG TCHI KAN;Ary;LCOM;5
1;ZD;415;Saint-Paul;0031;805;506;483;6;SINIMALE;Joseph;LUD;248
1;ZD;415;Saint-Paul;0031;805;506;483;4;BELLO;Huguette;LDVG;219
1;ZD;415;Saint-Paul;0031;805;506;483;3;HOARAU;Maxime;LDIV;1
1;ZD;415;Saint-Paul;0032;484;308;298;5;PELOPS;Dolores;LDVD;7
1;ZD;415;Saint-Paul;0032;484;308;298;2;IBRAHIM BEHRA;Moussa;LDVD;0
1;ZD;415;Saint-Paul;0032;484;308;298;3;HOARAU;Maxime;LDIV;0
1;ZD;415;Saint-Paul;0032;484;308;298;6;SINIMALE;Joseph;LUD;118
1;ZD;415;Saint-Paul;0032;484;308;298;8;LARTIN ÉP. GRAJA;Michelle;LDVD;2
1;ZD;415;Saint-Paul;0032;484;308;298;4;BELLO;Huguette;LDVG;167
1;ZD;415;Saint-Paul;0032;484;308;298;7;YEE CHONG TCHI KAN;Ary;LCOM;4
1;ZD;415;Saint-Paul;0033;866;527;502;2;IBRAHIM BEHRA;Moussa;LDVD;5
1;ZD;415;Saint-Paul;0033;866;527;502;4;BELLO;Huguette;LDVG;214
1;ZD;415;Saint-Paul;0033;866;527;502;8;LARTIN ÉP. GRAJA;Michelle;LDVD;4
1;ZD;415;Saint-Paul;0033;866;527;502;5;PELOPS;Dolores;LDVD;5
1;ZD;415;Saint-Paul;0033;866;527;502;3;HOARAU;Maxime;LDIV;2
1;ZD;415;Saint-Paul;0033;866;527;502;7;YEE CHONG TCHI KAN;Ary;LCOM;12
1;ZD;415;Saint-Paul;0033;866;527;502;6;SINIMALE;Joseph;LUD;260
1;ZD;415;Saint-Paul;0034;391;212;206;5;PELOPS;Dolores;LDVD;1
1;ZD;415;Saint-Paul;0034;391;212;206;2;IBRAHIM BEHRA;Moussa;LDVD;1
1;ZD;415;Saint-Paul;0034;391;212;206;7;YEE CHONG TCHI KAN;Ary;LCOM;3
1;ZD;415;Saint-Paul;0034;391;212;206;4;BELLO;Huguette;LDVG;111
1;ZD;415;Saint-Paul;0034;391;212;206;6;SINIMALE;Joseph;LUD;88
1;ZD;415;Saint-Paul;0034;391;212;206;3;HOARAU;Maxime;LDIV;1
1;ZD;415;Saint-Paul;0034;391;212;206;8;LARTIN ÉP. GRAJA;Michelle;LDVD;1
1;ZD;415;Saint-Paul;0035;748;462;445;7;YEE CHONG TCHI KAN;Ary;LCOM;4
1;ZD;415;Saint-Paul;0035;748;462;445;2;IBRAHIM BEHRA;Moussa;LDVD;5
1;ZD;415;Saint-Paul;0035;748;462;445;5;PELOPS;Dolores;LDVD;16
1;ZD;415;Saint-Paul;0035;748;462;445;3;HOARAU;Maxime;LDIV;0
1;ZD;415;Saint-Paul;0035;748;462;445;8;LARTIN ÉP. GRAJA;Michelle;LDVD;7
1;ZD;415;Saint-Paul;0035;748;462;445;6;SINIMALE;Joseph;LUD;213
1;ZD;415;Saint-Paul;0035;748;462;445;4;BELLO;Huguette;LDVG;200
1;ZD;415;Saint-Paul;0036;500;309;301;4;BELLO;Huguette;LDVG;144
1;ZD;415;Saint-Paul;0036;500;309;301;3;HOARAU;Maxime;LDIV;2
1;ZD;415;Saint-Paul;0036;500;309;301;6;SINIMALE;Joseph;LUD;142
1;ZD;415;Saint-Paul;0036;500;309;301;5;PELOPS;Dolores;LDVD;2
1;ZD;415;Saint-Paul;0036;500;309;301;7;YEE CHONG TCHI KAN;Ary;LCOM;6
1;ZD;415;Saint-Paul;0036;500;309;301;2;IBRAHIM BEHRA;Moussa;LDVD;5
1;ZD;415;Saint-Paul;0036;500;309;301;8;LARTIN ÉP. GRAJA;Michelle;LDVD;0
1;ZD;415;Saint-Paul;0037;942;646;634;3;HOARAU;Maxime;LDIV;2
1;ZD;415;Saint-Paul;0037;942;646;634;2;IBRAHIM BEHRA;Moussa;LDVD;8
1;ZD;415;Saint-Paul;0037;942;646;634;6;SINIMALE;Joseph;LUD;347
1;ZD;415;Saint-Paul;0037;942;646;634;7;YEE CHONG TCHI KAN;Ary;LCOM;1
1;ZD;415;Saint-Paul;0037;942;646;634;5;PELOPS;Dolores;LDVD;5
1;ZD;415;Saint-Paul;0037;942;646;634;4;BELLO;Huguette;LDVG;270
1;ZD;415;Saint-Paul;0037;942;646;634;8;LARTIN ÉP. GRAJA;Michelle;LDVD;1
1;ZD;415;Saint-Paul;0038;1000;682;646;3;HOARAU;Maxime;LDIV;7
1;ZD;415;Saint-Paul;0038;1000;682;646;2;IBRAHIM BEHRA;Moussa;LDVD;8
1;ZD;415;Saint-Paul;0038;1000;682;646;6;SINIMALE;Joseph;LUD;315
1;ZD;415;Saint-Paul;0038;1000;682;646;5;PELOPS;Dolores;LDVD;4
1;ZD;415;Saint-Paul;0038;1000;682;646;4;BELLO;Huguette;LDVG;297
1;ZD;415;Saint-Paul;0038;1000;682;646;8;LARTIN ÉP. GRAJA;Michelle;LDVD;6
1;ZD;415;Saint-Paul;0038;1000;682;646;7;YEE CHONG TCHI KAN;Ary;LCOM;9
1;ZD;415;Saint-Paul;0039;661;375;348;4;BELLO;Huguette;LDVG;206
1;ZD;415;Saint-Paul;0039;661;375;348;2;IBRAHIM BEHRA;Moussa;LDVD;5
1;ZD;415;Saint-Paul;0039;661;375;348;8;LARTIN ÉP. GRAJA;Michelle;LDVD;4
1;ZD;415;Saint-Paul;0039;661;375;348;5;PELOPS;Dolores;LDVD;3
1;ZD;415;Saint-Paul;0039;661;375;348;6;SINIMALE;Joseph;LUD;124
1;ZD;415;Saint-Paul;0039;661;375;348;3;HOARAU;Maxime;LDIV;3
1;ZD;415;Saint-Paul;0039;661;375;348;7;YEE CHONG TCHI KAN;Ary;LCOM;3
1;ZD;415;Saint-Paul;0040;602;382;362;3;HOARAU;Maxime;LDIV;5
1;ZD;415;Saint-Paul;0040;602;382;362;5;PELOPS;Dolores;LDVD;11
1;ZD;415;Saint-Paul;0040;602;382;362;8;LARTIN ÉP. GRAJA;Michelle;LDVD;1
1;ZD;415;Saint-Paul;0040;602;382;362;2;IBRAHIM BEHRA;Moussa;LDVD;5
1;ZD;415;Saint-Paul;0040;602;382;362;4;BELLO;Huguette;LDVG;129
1;ZD;415;Saint-Paul;0040;602;382;362;6;SINIMALE;Joseph;LUD;206
1;ZD;415;Saint-Paul;0040;602;382;362;7;YEE CHONG TCHI KAN;Ary;LCOM;5
1;ZD;415;Saint-Paul;0041;517;345;323;6;SINIMALE;Joseph;LUD;144
1;ZD;415;Saint-Paul;0041;517;345;323;7;YEE CHONG TCHI KAN;Ary;LCOM;10
1;ZD;415;Saint-Paul;0041;517;345;323;3;HOARAU;Maxime;LDIV;0
1;ZD;415;Saint-Paul;0041;517;345;323;4;BELLO;Huguette;LDVG;149
1;ZD;415;Saint-Paul;0041;517;345;323;2;IBRAHIM BEHRA;Moussa;LDVD;6
1;ZD;415;Saint-Paul;0041;517;345;323;5;PELOPS;Dolores;LDVD;12
1;ZD;415;Saint-Paul;0041;517;345;323;8;LARTIN ÉP. GRAJA;Michelle;LDVD;2
1;ZD;415;Saint-Paul;0042;560;297;282;3;HOARAU;Maxime;LDIV;2
1;ZD;415;Saint-Paul;0042;560;297;282;2;IBRAHIM BEHRA;Moussa;LDVD;4
1;ZD;415;Saint-Paul;0042;560;297;282;7;YEE CHONG TCHI KAN;Ary;LCOM;2
1;ZD;415;Saint-Paul;0042;560;297;282;4;BELLO;Huguette;LDVG;160
1;ZD;415;Saint-Paul;0042;560;297;282;6;SINIMALE;Joseph;LUD;98
1;ZD;415;Saint-Paul;0042;560;297;282;8;LARTIN ÉP. GRAJA;Michelle;LDVD;6
1;ZD;415;Saint-Paul;0042;560;297;282;5;PELOPS;Dolores;LDVD;10
1;ZD;415;Saint-Paul;0043;601;387;374;4;BELLO;Huguette;LDVG;163
1;ZD;415;Saint-Paul;0043;601;387;374;7;YEE CHONG TCHI KAN;Ary;LCOM;2
1;ZD;415;Saint-Paul;0043;601;387;374;2;IBRAHIM BEHRA;Moussa;LDVD;6
1;ZD;415;Saint-Paul;0043;601;387;374;6;SINIMALE;Joseph;LUD;191
1;ZD;415;Saint-Paul;0043;601;387;374;3;HOARAU;Maxime;LDIV;4
1;ZD;415;Saint-Paul;0043;601;387;374;5;PELOPS;Dolores;LDVD;2
1;ZD;415;Saint-Paul;0043;601;387;374;8;LARTIN ÉP. GRAJA;Michelle;LDVD;6
1;ZD;415;Saint-Paul;0044;973;659;631;7;YEE CHONG TCHI KAN;Ary;LCOM;11
1;ZD;415;Saint-Paul;0044;973;659;631;3;HOARAU;Maxime;LDIV;4
1;ZD;415;Saint-Paul;0044;973;659;631;2;IBRAHIM BEHRA;Moussa;LDVD;4
1;ZD;415;Saint-Paul;0044;973;659;631;6;SINIMALE;Joseph;LUD;318
1;ZD;415;Saint-Paul;0044;973;659;631;5;PELOPS;Dolores;LDVD;15
1;ZD;415;Saint-Paul;0044;973;659;631;8;LARTIN ÉP. GRAJA;Michelle;LDVD;7
1;ZD;415;Saint-Paul;0044;973;659;631;4;BELLO;Huguette;LDVG;272
1;ZD;415;Saint-Paul;0045;1116;612;572;4;BELLO;Huguette;LDVG;300
1;ZD;415;Saint-Paul;0045;1116;612;572;8;LARTIN ÉP. GRAJA;Michelle;LDVD;10
1;ZD;415;Saint-Paul;0045;1116;612;572;6;SINIMALE;Joseph;LUD;228
1;ZD;415;Saint-Paul;0045;1116;612;572;7;YEE CHONG TCHI KAN;Ary;LCOM;12
1;ZD;415;Saint-Paul;0045;1116;612;572;5;PELOPS;Dolores;LDVD;10
1;ZD;415;Saint-Paul;0045;1116;612;572;2;IBRAHIM BEHRA;Moussa;LDVD;5
1;ZD;415;Saint-Paul;0045;1116;612;572;3;HOARAU;Maxime;LDIV;7
1;ZD;415;Saint-Paul;0046;789;485;468;5;PELOPS;Dolores;LDVD;16
1;ZD;415;Saint-Paul;0046;789;485;468;8;LARTIN ÉP. GRAJA;Michelle;LDVD;5
1;ZD;415;Saint-Paul;0046;789;485;468;2;IBRAHIM BEHRA;Moussa;LDVD;2
1;ZD;415;Saint-Paul;0046;789;485;468;7;YEE CHONG TCHI KAN;Ary;LCOM;4
1;ZD;415;Saint-Paul;0046;789;485;468;6;SINIMALE;Joseph;LUD;191
1;ZD;415;Saint-Paul;0046;789;485;468;3;HOARAU;Maxime;LDIV;1
1;ZD;415;Saint-Paul;0046;789;485;468;4;BELLO;Huguette;LDVG;249
1;ZD;415;Saint-Paul;0047;599;400;373;6;SINIMALE;Joseph;LUD;175
1;ZD;415;Saint-Paul;0047;599;400;373;3;HOARAU;Maxime;LDIV;6
1;ZD;415;Saint-Paul;0047;599;400;373;5;PELOPS;Dolores;LDVD;12
1;ZD;415;Saint-Paul;0047;599;400;373;2;IBRAHIM BEHRA;Moussa;LDVD;4
1;ZD;415;Saint-Paul;0047;599;400;373;8;LARTIN ÉP. GRAJA;Michelle;LDVD;4
1;ZD;415;Saint-Paul;0047;599;400;373;4;BELLO;Huguette;LDVG;162
1;ZD;415;Saint-Paul;0047;599;400;373;7;YEE CHONG TCHI KAN;Ary;LCOM;10
1;ZD;415;Saint-Paul;0048;990;654;626;5;PELOPS;Dolores;LDVD;11
1;ZD;415;Saint-Paul;0048;990;654;626;4;BELLO;Huguette;LDVG;330
1;ZD;415;Saint-Paul;0048;990;654;626;7;YEE CHONG TCHI KAN;Ary;LCOM;8
1;ZD;415;Saint-Paul;0048;990;654;626;3;HOARAU;Maxime;LDIV;5
1;ZD;415;Saint-Paul;0048;990;654;626;8;LARTIN ÉP. GRAJA;Michelle;LDVD;2
1;ZD;415;Saint-Paul;0048;990;654;626;6;SINIMALE;Joseph;LUD;266
1;ZD;415;Saint-Paul;0048;990;654;626;2;IBRAHIM BEHRA;Moussa;LDVD;4
1;ZD;415;Saint-Paul;0049;862;636;606;7;YEE CHONG TCHI KAN;Ary;LCOM;12
1;ZD;415;Saint-Paul;0049;862;636;606;6;SINIMALE;Joseph;LUD;296
1;ZD;415;Saint-Paul;0049;862;636;606;4;BELLO;Huguette;LDVG;276
1;ZD;415;Saint-Paul;0049;862;636;606;2;IBRAHIM BEHRA;Moussa;LDVD;3
1;ZD;415;Saint-Paul;0049;862;636;606;5;PELOPS;Dolores;LDVD;14
1;ZD;415;Saint-Paul;0049;862;636;606;3;HOARAU;Maxime;LDIV;3
1;ZD;415;Saint-Paul;0049;862;636;606;8;LARTIN ÉP. GRAJA;Michelle;LDVD;2
1;ZD;415;Saint-Paul;0050;734;494;480;3;HOARAU;Maxime;LDIV;1
1;ZD;415;Saint-Paul;0050;734;494;480;8;LARTIN ÉP. GRAJA;Michelle;LDVD;3
1;ZD;415;Saint-Paul;0050;734;494;480;6;SINIMALE;Joseph;LUD;205
1;ZD;415;Saint-Paul;0050;734;494;480;5;PELOPS;Dolores;LDVD;4
1;ZD;415;Saint-Paul;0050;734;494;480;7;YEE CHONG TCHI KAN;Ary;LCOM;7
1;ZD;415;Saint-Paul;0050;734;494;480;4;BELLO;Huguette;LDVG;256
1;ZD;415;Saint-Paul;0050;734;494;480;2;IBRAHIM BEHRA;Moussa;LDVD;4
1;ZD;415;Saint-Paul;0051;773;532;512;2;IBRAHIM BEHRA;Moussa;LDVD;3
1;ZD;415;Saint-Paul;0051;773;532;512;7;YEE CHONG TCHI KAN;Ary;LCOM;2
1;ZD;415;Saint-Paul;0051;773;532;512;3;HOARAU;Maxime;LDIV;1
1;ZD;415;Saint-Paul;0051;773;532;512;4;BELLO;Huguette;LDVG;253
1;ZD;415;Saint-Paul;0051;773;532;512;6;SINIMALE;Joseph;LUD;248
1;ZD;415;Saint-Paul;0051;773;532;512;8;LARTIN ÉP. GRAJA;Michelle;LDVD;2
1;ZD;415;Saint-Paul;0051;773;532;512;5;PELOPS;Dolores;LDVD;3
1;ZD;415;Saint-Paul;0052;558;363;352;6;SINIMALE;Joseph;LUD;162
1;ZD;415;Saint-Paul;0052;558;363;352;2;IBRAHIM BEHRA;Moussa;LDVD;4
1;ZD;415;Saint-Paul;0052;558;363;352;7;YEE CHONG TCHI KAN;Ary;LCOM;5
1;ZD;415;Saint-Paul;0052;558;363;352;5;PELOPS;Dolores;LDVD;2
1;ZD;415;Saint-Paul;0052;558;363;352;4;BELLO;Huguette;LDVG;175
1;ZD;415;Saint-Paul;0052;558;363;352;8;LARTIN ÉP. GRAJA;Michelle;LDVD;2
1;ZD;415;Saint-Paul;0052;558;363;352;3;HOARAU;Maxime;LDIV;2
1;ZD;415;Saint-Paul;0053;691;466;452;6;SINIMALE;Joseph;LUD;143
1;ZD;415;Saint-Paul;0053;691;466;452;5;PELOPS;Dolores;LDVD;4
1;ZD;415;Saint-Paul;0053;691;466;452;3;HOARAU;Maxime;LDIV;1
1;ZD;415;Saint-Paul;0053;691;466;452;7;YEE CHONG TCHI KAN;Ary;LCOM;10
1;ZD;415;Saint-Paul;0053;691;466;452;2;IBRAHIM BEHRA;Moussa;LDVD;2
1;ZD;415;Saint-Paul;0053;691;466;452;4;BELLO;Huguette;LDVG;288
1;ZD;415;Saint-Paul;0053;691;466;452;8;LARTIN ÉP. GRAJA;Michelle;LDVD;4
1;ZD;415;Saint-Paul;0054;1055;633;598;2;IBRAHIM BEHRA;Moussa;LDVD;5
1;ZD;415;Saint-Paul;0054;1055;633;598;4;BELLO;Huguette;LDVG;299
1;ZD;415;Saint-Paul;0054;1055;633;598;5;PELOPS;Dolores;LDVD;10
1;ZD;415;Saint-Paul;0054;1055;633;598;8;LARTIN ÉP. GRAJA;Michelle;LDVD;12
1;ZD;415;Saint-Paul;0054;1055;633;598;3;HOARAU;Maxime;LDIV;7
1;ZD;415;Saint-Paul;0054;1055;633;598;7;YEE CHONG TCHI KAN;Ary;LCOM;12
1;ZD;415;Saint-Paul;0054;1055;633;598;6;SINIMALE;Joseph;LUD;253
1;ZD;415;Saint-Paul;0055;801;509;482;2;IBRAHIM BEHRA;Moussa;LDVD;1
1;ZD;415;Saint-Paul;0055;801;509;482;8;LARTIN ÉP. GRAJA;Michelle;LDVD;6
1;ZD;415;Saint-Paul;0055;801;509;482;5;PELOPS;Dolores;LDVD;6
1;ZD;415;Saint-Paul;0055;801;509;482;7;YEE CHONG TCHI KAN;Ary;LCOM;7
1;ZD;415;Saint-Paul;0055;801;509;482;4;BELLO;Huguette;LDVG;245
1;ZD;415;Saint-Paul;0055;801;509;482;6;SINIMALE;Joseph;LUD;215
1;ZD;415;Saint-Paul;0055;801;509;482;3;HOARAU;Maxime;LDIV;2
1;ZD;415;Saint-Paul;0056;967;539;506;4;BELLO;Huguette;LDVG;275
1;ZD;415;Saint-Paul;0056;967;539;506;3;HOARAU;Maxime;LDIV;2
1;ZD;415;Saint-Paul;0056;967;539;506;8;LARTIN ÉP. GRAJA;Michelle;LDVD;8
1;ZD;415;Saint-Paul;0056;967;539;506;6;SINIMALE;Joseph;LUD;207
1;ZD;415;Saint-Paul;0056;967;539;506;7;YEE CHONG TCHI KAN;Ary;LCOM;10
1;ZD;415;Saint-Paul;0056;967;539;506;5;PELOPS;Dolores;LDVD;2
1;ZD;415;Saint-Paul;0056;967;539;506;2;IBRAHIM BEHRA;Moussa;LDVD;2
1;ZD;415;Saint-Paul;0057;819;479;456;4;BELLO;Huguette;LDVG;259
1;ZD;415;Saint-Paul;0057;819;479;456;5;PELOPS;Dolores;LDVD;5
1;ZD;415;Saint-Paul;0057;819;479;456;3;HOARAU;Maxime;LDIV;2
1;ZD;415;Saint-Paul;0057;819;479;456;7;YEE CHONG TCHI KAN;Ary;LCOM;8
1;ZD;415;Saint-Paul;0057;819;479;456;2;IBRAHIM BEHRA;Moussa;LDVD;1
1;ZD;415;Saint-Paul;0057;819;479;456;8;LARTIN ÉP. GRAJA;Michelle;LDVD;3
1;ZD;415;Saint-Paul;0057;819;479;456;6;SINIMALE;Joseph;LUD;178
